bert.encoder.layer.0.attention.self.query.mask_scores,0.572,3374
bert.encoder.layer.0.attention.self.key.mask_scores,0.69,4072
bert.encoder.layer.0.attention.self.value.mask_scores,1.118,6595
bert.encoder.layer.0.attention.output.dense.mask_scores,0.862,5085
bert.encoder.layer.0.intermediate.dense.mask_scores,20.506,483796
bert.encoder.layer.0.output.dense.mask_scores,14.382,339303
bert.encoder.layer.1.attention.self.query.mask_scores,0.231,1361
bert.encoder.layer.1.attention.self.key.mask_scores,0.282,1665
bert.encoder.layer.1.attention.self.value.mask_scores,0.896,5287
bert.encoder.layer.1.attention.output.dense.mask_scores,0.85,5015
bert.encoder.layer.1.intermediate.dense.mask_scores,23.132,545755
bert.encoder.layer.1.output.dense.mask_scores,12.469,294175
bert.encoder.layer.2.attention.self.query.mask_scores,0.74,4366
bert.encoder.layer.2.attention.self.key.mask_scores,0.827,4875
bert.encoder.layer.2.attention.self.value.mask_scores,0.913,5385
bert.encoder.layer.2.attention.output.dense.mask_scores,0.536,3161
bert.encoder.layer.2.intermediate.dense.mask_scores,18.429,434784
bert.encoder.layer.2.output.dense.mask_scores,8.67,204543
bert.encoder.layer.3.attention.self.query.mask_scores,0.135,799
bert.encoder.layer.3.attention.self.key.mask_scores,0.169,996
bert.encoder.layer.3.attention.self.value.mask_scores,0.307,1813
bert.encoder.layer.3.attention.output.dense.mask_scores,0.2,1181
bert.encoder.layer.3.intermediate.dense.mask_scores,11.332,267348
bert.encoder.layer.3.output.dense.mask_scores,5.261,124113
bert.encoder.layer.4.attention.self.query.mask_scores,0.875,5160
bert.encoder.layer.4.attention.self.key.mask_scores,0.943,5560
bert.encoder.layer.4.attention.self.value.mask_scores,0.433,2554
bert.encoder.layer.4.attention.output.dense.mask_scores,0.264,1559
bert.encoder.layer.4.intermediate.dense.mask_scores,6.162,145371
bert.encoder.layer.4.output.dense.mask_scores,2.605,61467
bert.encoder.layer.5.attention.self.query.mask_scores,0.447,2634
bert.encoder.layer.5.attention.self.key.mask_scores,0.834,4918
bert.encoder.layer.5.attention.self.value.mask_scores,0.616,3631
bert.encoder.layer.5.attention.output.dense.mask_scores,0.269,1588
bert.encoder.layer.5.intermediate.dense.mask_scores,1.669,39386
bert.encoder.layer.5.output.dense.mask_scores,0.62,14619
bert.encoder.layer.6.attention.self.query.mask_scores,0.078,462
bert.encoder.layer.6.attention.self.key.mask_scores,0.289,1704
bert.encoder.layer.6.attention.self.value.mask_scores,0.21,1241
bert.encoder.layer.6.attention.output.dense.mask_scores,0.072,427
bert.encoder.layer.6.intermediate.dense.mask_scores,0.447,10557
bert.encoder.layer.6.output.dense.mask_scores,0.207,4881
bert.encoder.layer.7.attention.self.query.mask_scores,0.023,135
bert.encoder.layer.7.attention.self.key.mask_scores,0.13,767
bert.encoder.layer.7.attention.self.value.mask_scores,0.156,922
bert.encoder.layer.7.attention.output.dense.mask_scores,0.067,395
bert.encoder.layer.7.intermediate.dense.mask_scores,0.125,2946
bert.encoder.layer.7.output.dense.mask_scores,0.076,1799
bert.encoder.layer.8.attention.self.query.mask_scores,0.001,3
bert.encoder.layer.8.attention.self.key.mask_scores,0.001,4
bert.encoder.layer.8.attention.self.value.mask_scores,0.006,34
bert.encoder.layer.8.attention.output.dense.mask_scores,0.005,29
bert.encoder.layer.8.intermediate.dense.mask_scores,0.076,1803
bert.encoder.layer.8.output.dense.mask_scores,0.048,1130
bert.encoder.layer.9.attention.self.query.mask_scores,0.004,21
bert.encoder.layer.9.attention.self.key.mask_scores,0.017,101
bert.encoder.layer.9.attention.self.value.mask_scores,0.047,277
bert.encoder.layer.9.attention.output.dense.mask_scores,0.034,201
bert.encoder.layer.9.intermediate.dense.mask_scores,0.078,1832
bert.encoder.layer.9.output.dense.mask_scores,0.051,1210
bert.encoder.layer.10.attention.self.query.mask_scores,0.002,11
bert.encoder.layer.10.attention.self.key.mask_scores,0.005,28
bert.encoder.layer.10.attention.self.value.mask_scores,0.032,191
bert.encoder.layer.10.attention.output.dense.mask_scores,0.028,167
bert.encoder.layer.10.intermediate.dense.mask_scores,0.05,1189
bert.encoder.layer.10.output.dense.mask_scores,0.044,1030
bert.encoder.layer.11.attention.self.query.mask_scores,0.0,0
bert.encoder.layer.11.attention.self.key.mask_scores,0.0,0
bert.encoder.layer.11.attention.self.value.mask_scores,0.04,237
bert.encoder.layer.11.attention.output.dense.mask_scores,0.036,215
bert.encoder.layer.11.intermediate.dense.mask_scores,0.1,2355
bert.encoder.layer.11.output.dense.mask_scores,0.152,3590
