bert.encoder.layer.0.attention.self.query.mask_scores,35.787,211083
bert.encoder.layer.0.attention.self.key.mask_scores,33.313,196491
bert.encoder.layer.0.attention.self.value.mask_scores,56.303,332088
bert.encoder.layer.0.attention.output.dense.mask_scores,52.652,310557
bert.encoder.layer.0.intermediate.dense.mask_scores,78.467,1851277
bert.encoder.layer.0.output.dense.mask_scores,73.441,1732685
bert.encoder.layer.1.attention.self.query.mask_scores,26.772,157907
bert.encoder.layer.1.attention.self.key.mask_scores,23.716,139880
bert.encoder.layer.1.attention.self.value.mask_scores,38.867,229244
bert.encoder.layer.1.attention.output.dense.mask_scores,39.827,234911
bert.encoder.layer.1.intermediate.dense.mask_scores,80.42,1897353
bert.encoder.layer.1.output.dense.mask_scores,75.163,1773315
bert.encoder.layer.2.attention.self.query.mask_scores,26.659,157240
bert.encoder.layer.2.attention.self.key.mask_scores,25.143,148299
bert.encoder.layer.2.attention.self.value.mask_scores,41.051,242131
bert.encoder.layer.2.attention.output.dense.mask_scores,40.771,240479
bert.encoder.layer.2.intermediate.dense.mask_scores,81.126,1913999
bert.encoder.layer.2.output.dense.mask_scores,75.198,1774152
bert.encoder.layer.3.attention.self.query.mask_scores,25.778,152046
bert.encoder.layer.3.attention.self.key.mask_scores,24.211,142800
bert.encoder.layer.3.attention.self.value.mask_scores,40.317,237801
bert.encoder.layer.3.attention.output.dense.mask_scores,39.126,230776
bert.encoder.layer.3.intermediate.dense.mask_scores,80.232,1892918
bert.encoder.layer.3.output.dense.mask_scores,73.734,1739602
bert.encoder.layer.4.attention.self.query.mask_scores,27.705,163408
bert.encoder.layer.4.attention.self.key.mask_scores,26.803,158090
bert.encoder.layer.4.attention.self.value.mask_scores,39.096,230596
bert.encoder.layer.4.attention.output.dense.mask_scores,37.291,219949
bert.encoder.layer.4.intermediate.dense.mask_scores,77.377,1825543
bert.encoder.layer.4.output.dense.mask_scores,70.527,1663930
bert.encoder.layer.5.attention.self.query.mask_scores,32.839,193694
bert.encoder.layer.5.attention.self.key.mask_scores,32.29,190452
bert.encoder.layer.5.attention.self.value.mask_scores,39.097,230601
bert.encoder.layer.5.attention.output.dense.mask_scores,37.257,219751
bert.encoder.layer.5.intermediate.dense.mask_scores,73.334,1730171
bert.encoder.layer.5.output.dense.mask_scores,64.765,1528005
bert.encoder.layer.6.attention.self.query.mask_scores,27.868,164373
bert.encoder.layer.6.attention.self.key.mask_scores,28.362,167286
bert.encoder.layer.6.attention.self.value.mask_scores,32.437,191321
bert.encoder.layer.6.attention.output.dense.mask_scores,29.809,175822
bert.encoder.layer.6.intermediate.dense.mask_scores,66.629,1571975
bert.encoder.layer.6.output.dense.mask_scores,56.127,1324197
bert.encoder.layer.7.attention.self.query.mask_scores,20.87,123095
bert.encoder.layer.7.attention.self.key.mask_scores,21.777,128446
bert.encoder.layer.7.attention.self.value.mask_scores,20.636,121716
bert.encoder.layer.7.attention.output.dense.mask_scores,16.407,96773
bert.encoder.layer.7.intermediate.dense.mask_scores,49.379,1165001
bert.encoder.layer.7.output.dense.mask_scores,36.417,859176
bert.encoder.layer.8.attention.self.query.mask_scores,9.803,57820
bert.encoder.layer.8.attention.self.key.mask_scores,13.309,78502
bert.encoder.layer.8.attention.self.value.mask_scores,11.274,66497
bert.encoder.layer.8.attention.output.dense.mask_scores,7.859,46354
bert.encoder.layer.8.intermediate.dense.mask_scores,20.737,489258
bert.encoder.layer.8.output.dense.mask_scores,12.991,306491
bert.encoder.layer.9.attention.self.query.mask_scores,1.854,10934
bert.encoder.layer.9.attention.self.key.mask_scores,3.636,21446
bert.encoder.layer.9.attention.self.value.mask_scores,4.151,24482
bert.encoder.layer.9.attention.output.dense.mask_scores,2.552,15055
bert.encoder.layer.9.intermediate.dense.mask_scores,6.191,146056
bert.encoder.layer.9.output.dense.mask_scores,5.262,124147
bert.encoder.layer.10.attention.self.query.mask_scores,0.094,556
bert.encoder.layer.10.attention.self.key.mask_scores,0.279,1646
bert.encoder.layer.10.attention.self.value.mask_scores,1.436,8469
bert.encoder.layer.10.attention.output.dense.mask_scores,0.927,5470
bert.encoder.layer.10.intermediate.dense.mask_scores,3.581,84485
bert.encoder.layer.10.output.dense.mask_scores,4.183,98698
bert.encoder.layer.11.attention.self.query.mask_scores,0.023,134
bert.encoder.layer.11.attention.self.key.mask_scores,0.046,272
bert.encoder.layer.11.attention.self.value.mask_scores,1.616,9532
bert.encoder.layer.11.attention.output.dense.mask_scores,1.484,8754
bert.encoder.layer.11.intermediate.dense.mask_scores,6.567,154945
bert.encoder.layer.11.output.dense.mask_scores,7.91,186616
