bert.encoder.layer.0.attention.self.query.mask_scores,2.148,12669
bert.encoder.layer.0.attention.self.key.mask_scores,2.532,14932
bert.encoder.layer.0.attention.self.value.mask_scores,12.628,74481
bert.encoder.layer.0.attention.output.dense.mask_scores,10.021,59107
bert.encoder.layer.0.intermediate.dense.mask_scores,44.413,1047845
bert.encoder.layer.0.output.dense.mask_scores,36.487,860837
bert.encoder.layer.1.attention.self.query.mask_scores,2.743,16177
bert.encoder.layer.1.attention.self.key.mask_scores,2.571,15162
bert.encoder.layer.1.attention.self.value.mask_scores,6.835,40312
bert.encoder.layer.1.attention.output.dense.mask_scores,7.384,43550
bert.encoder.layer.1.intermediate.dense.mask_scores,47.654,1124297
bert.encoder.layer.1.output.dense.mask_scores,38.005,896655
bert.encoder.layer.2.attention.self.query.mask_scores,2.32,13682
bert.encoder.layer.2.attention.self.key.mask_scores,2.354,13885
bert.encoder.layer.2.attention.self.value.mask_scores,5.388,31779
bert.encoder.layer.2.attention.output.dense.mask_scores,5.494,32407
bert.encoder.layer.2.intermediate.dense.mask_scores,48.924,1154272
bert.encoder.layer.2.output.dense.mask_scores,37.305,880145
bert.encoder.layer.3.attention.self.query.mask_scores,1.642,9685
bert.encoder.layer.3.attention.self.key.mask_scores,1.618,9544
bert.encoder.layer.3.attention.self.value.mask_scores,5.058,29834
bert.encoder.layer.3.attention.output.dense.mask_scores,4.847,28589
bert.encoder.layer.3.intermediate.dense.mask_scores,47.071,1110544
bert.encoder.layer.3.output.dense.mask_scores,34.375,811005
bert.encoder.layer.4.attention.self.query.mask_scores,2.202,12985
bert.encoder.layer.4.attention.self.key.mask_scores,2.44,14389
bert.encoder.layer.4.attention.self.value.mask_scores,5.289,31198
bert.encoder.layer.4.attention.output.dense.mask_scores,4.15,24477
bert.encoder.layer.4.intermediate.dense.mask_scores,40.29,950562
bert.encoder.layer.4.output.dense.mask_scores,28.945,682908
bert.encoder.layer.5.attention.self.query.mask_scores,3.247,19152
bert.encoder.layer.5.attention.self.key.mask_scores,3.538,20869
bert.encoder.layer.5.attention.self.value.mask_scores,5.068,29893
bert.encoder.layer.5.attention.output.dense.mask_scores,3.981,23482
bert.encoder.layer.5.intermediate.dense.mask_scores,32.934,777021
bert.encoder.layer.5.output.dense.mask_scores,21.707,512132
bert.encoder.layer.6.attention.self.query.mask_scores,1.491,8795
bert.encoder.layer.6.attention.self.key.mask_scores,1.771,10444
bert.encoder.layer.6.attention.self.value.mask_scores,2.103,12404
bert.encoder.layer.6.attention.output.dense.mask_scores,1.388,8186
bert.encoder.layer.6.intermediate.dense.mask_scores,23.299,549694
bert.encoder.layer.6.output.dense.mask_scores,14.221,335519
bert.encoder.layer.7.attention.self.query.mask_scores,2.017,11897
bert.encoder.layer.7.attention.self.key.mask_scores,2.395,14125
bert.encoder.layer.7.attention.self.value.mask_scores,1.63,9614
bert.encoder.layer.7.attention.output.dense.mask_scores,0.891,5257
bert.encoder.layer.7.intermediate.dense.mask_scores,12.907,304520
bert.encoder.layer.7.output.dense.mask_scores,6.709,158275
bert.encoder.layer.8.attention.self.query.mask_scores,0.837,4935
bert.encoder.layer.8.attention.self.key.mask_scores,1.74,10262
bert.encoder.layer.8.attention.self.value.mask_scores,1.408,8307
bert.encoder.layer.8.attention.output.dense.mask_scores,0.557,3287
bert.encoder.layer.8.intermediate.dense.mask_scores,2.904,68525
bert.encoder.layer.8.output.dense.mask_scores,1.768,41715
bert.encoder.layer.9.attention.self.query.mask_scores,0.132,780
bert.encoder.layer.9.attention.self.key.mask_scores,0.543,3202
bert.encoder.layer.9.attention.self.value.mask_scores,0.586,3457
bert.encoder.layer.9.attention.output.dense.mask_scores,0.268,1580
bert.encoder.layer.9.intermediate.dense.mask_scores,0.899,21221
bert.encoder.layer.9.output.dense.mask_scores,0.536,12646
bert.encoder.layer.10.attention.self.query.mask_scores,0.006,38
bert.encoder.layer.10.attention.self.key.mask_scores,0.048,283
bert.encoder.layer.10.attention.self.value.mask_scores,0.197,1160
bert.encoder.layer.10.attention.output.dense.mask_scores,0.112,662
bert.encoder.layer.10.intermediate.dense.mask_scores,0.343,8094
bert.encoder.layer.10.output.dense.mask_scores,0.349,8228
bert.encoder.layer.11.attention.self.query.mask_scores,0.004,22
bert.encoder.layer.11.attention.self.key.mask_scores,0.008,50
bert.encoder.layer.11.attention.self.value.mask_scores,0.263,1549
bert.encoder.layer.11.attention.output.dense.mask_scores,0.198,1167
bert.encoder.layer.11.intermediate.dense.mask_scores,0.505,11913
bert.encoder.layer.11.output.dense.mask_scores,0.702,16572
